Time,Power
83587.0,240.00000000114596
83588.0,299.99999999972715
83589.0,480.0000000022919
83590.0,119.99999999716238
83591.0,180.00000000256478
83592.0,420.00000000371074
83593.0,359.99999999830834
83594.0,299.99999999972715
83595.0,479.9999999954707
83596.0,120.00000000398359
83597.0,180.00000000256478
83598.0,299.99999999972715
83599.0,119.99999999716238
83600.0,180.00000000256478
83601.0,419.9999999968895
83602.0,299.99999999972715
83603.0,299.99999999972715
83604.0,540.0000000008731
83605.0,299.99999999972715
83606.0,299.99999999972715
83607.0,480.0000000022919
83608.0,119.99999999716238
83609.0,120.00000000398359
83610.0,299.99999999972715
83611.0,179.99999999574356
83612.0,120.00000000398359
83613.0,359.99999999830834
83614.0,119.99999999716238
83615.0,180.00000000256478
83616.0,480.0000000022919
83617.0,299.99999999972715
83618.0,299.99999999972715
83619.0,419.9999999968895
83620.0,180.00000000256478
83621.0,119.99999999716238
83622.0,299.99999999972715
83623.0,120.00000000398359
83624.0,179.99999999574356
83625.0,299.99999999972715
83626.0,120.00000000398359
83627.0,179.99999999574356
83628.0,299.99999999972715
83629.0,120.00000000398359
83630.0,119.99999999716238
83631.0,299.99999999972715
83632.0,180.00000000256478
83633.0,119.99999999716238
83634.0,480.0000000022919
83635.0,299.99999999972715
83636.0,359.99999999830834
83637.0,480.0000000022919
83638.0,119.99999999716238
83639.0,120.00000000398359
83640.0,299.99999999972715
83641.0,179.99999999574356
83642.0,120.00000000398359
83643.0,299.99999999972715
83644.0,179.99999999574356
83645.0,120.00000000398359
83646.0,299.99999999972715
83647.0,119.99999999716238
83648.0,180.00000000256478
83649.0,419.9999999968895
83650.0,299.99999999972715
83651.0,300.00000000654836
83652.0,479.9999999954707
83653.0,180.00000000256478
83654.0,179.99999999574356
83655.0,299.99999999972715
83656.0,120.00000000398359
83657.0,180.00000000256478
83658.0,299.99999999972715
83659.0,119.99999999716238
83660.0,180.00000000256478
83661.0,239.99999999432475
83662.0,180.00000000256478
83663.0,119.99999999716238
83664.0,480.0000000022919
83665.0,299.99999999972715
83666.0,240.00000000114596
83667.0,299.99999999972715
83668.0,0.0
83669.0,0.0
83670.0,180.00000000256478
83671.0,119.99999999716238
83672.0,180.00000000256478
83673.0,299.99999999972715
83674.0,119.99999999716238
83675.0,120.00000000398359
83676.0,299.99999999972715
83677.0,179.99999999574356
83678.0,120.00000000398359
83679.0,359.99999999830834
83680.0,119.99999999716238
83681.0,180.00000000256478
83682.0,480.0000000022919
83683.0,299.99999999972715
83684.0,299.99999999972715
83685.0,419.9999999968895
83686.0,180.00000000256478
83687.0,119.99999999716238
83688.0,420.00000000371074
83689.0,299.99999999972715
83690.0,299.99999999972715
83691.0,479.9999999954707
83692.0,120.00000000398359
83693.0,119.99999999716238
83694.0,480.0000000022919
83695.0,359.99999999830834
83696.0,299.99999999972715
83697.0,480.0000000022919
83698.0,119.99999999716238
83699.0,180.00000000256478
83700.0,419.9999999968895
83701.0,299.99999999972715
83702.0,299.99999999972715
83703.0,420.00000000371074
83704.0,179.99999999574356
83705.0,120.00000000398359
83706.0,419.9999999968895
83707.0,299.99999999972715
83708.0,299.99999999972715
83709.0,420.00000000371074
83710.0,180.00000000256478
83711.0,119.99999999716238
83712.0,359.99999999830834
83713.0,180.00000000256478
83714.0,179.99999999574356
83715.0,299.99999999972715
83716.0,120.00000000398359
83717.0,180.00000000256478
83718.0,299.99999999972715
83719.0,119.99999999716238
83720.0,180.00000000256478
83721.0,239.99999999432475
83722.0,180.00000000256478
83723.0,119.99999999716238
83724.0,299.99999999972715
83725.0,180.00000000256478
83726.0,120.00000000398359
83727.0,299.99999999972715
83728.0,119.99999999716238
83729.0,180.00000000256478
83730.0,299.99999999972715
83731.0,119.99999999716238
83732.0,180.00000000256478
83733.0,299.99999999972715
83734.0,119.99999999716238
83735.0,120.00000000398359
83736.0,479.9999999954707
83737.0,359.99999999830834
83738.0,300.00000000654836
83739.0,479.9999999954707
83740.0,120.00000000398359
83741.0,179.99999999574356
83742.0,299.99999999972715
83743.0,120.00000000398359
83744.0,119.99999999716238
83745.0,299.99999999972715
83746.0,180.00000000256478
83747.0,119.99999999716238
83748.0,420.00000000371074
83749.0,299.99999999972715
83750.0,299.99999999972715
83751.0,479.9999999954707
83752.0,120.00000000398359
83753.0,119.99999999716238
83754.0,299.99999999972715
83755.0,180.00000000256478
83756.0,119.99999999716238
83757.0,360.00000000512955
83758.0,179.99999999574356
83759.0,120.00000000398359
83760.0,479.9999999954707
83761.0,299.99999999972715
83762.0,299.99999999972715
83763.0,420.00000000371074
83764.0,179.99999999574356
83765.0,120.00000000398359
83766.0,299.99999999972715
83767.0,179.99999999574356
83768.0,120.00000000398359
83769.0,299.99999999972715
83770.0,119.99999999716238
83771.0,180.00000000256478
83772.0,419.9999999968895
83773.0,299.99999999972715
83774.0,300.00000000654836
83775.0,479.9999999954707
83776.0,180.00000000256478
83777.0,179.99999999574356
83778.0,299.99999999972715
83779.0,120.00000000398359
83780.0,180.00000000256478
83781.0,299.99999999972715
83782.0,119.99999999716238
83783.0,180.00000000256478
83784.0,419.9999999968895
83785.0,299.99999999972715
83786.0,299.99999999972715
83787.0,1739.9999999997817
83788.0,1499.9999999986358
83789.0,1500.000000005457
83790.0,2579.999999993561
83791.0,1020.000000003165
83792.0,1080.0000000017462
83793.0,1680.0000000012005
83794.0,599.9999999994543
83795.0,599.9999999994543
83796.0,2099.99999999809
83797.0,1499.9999999986358
83798.0,1499.9999999986358
83799.0,1680.0000000012005
83800.0,120.00000000398359
83801.0,119.99999999716238
83802.0,780.0000000020191
83803.0,540.0000000008731
83804.0,599.9999999994543
83805.0,1199.9999999989086
83806.0,599.9999999994543
83807.0,659.9999999980355
83808.0,720.0000000034379
83809.0,179.99999999574356
83810.0,120.00000000398359
83811.0,479.9999999954707
83812.0,240.00000000114596
83813.0,299.99999999972715
83814.0,599.9999999994543
83815.0,299.99999999972715
83816.0,300.00000000654836
83817.0,779.9999999951979
83818.0,420.00000000371074
83819.0,479.9999999954707
83820.0,1380.0000000014734
83821.0,840.0000000006003
83822.0,899.9999999991815
83823.0,1320.0000000028922
83824.0,479.9999999954707
83825.0,480.0000000022919
83826.0,780.0000000020191
83827.0,299.99999999972715
83828.0,240.00000000114596
83829.0,479.9999999954707
83830.0,120.00000000398359
83831.0,179.99999999574356
83832.0,120.00000000398359
83833.0,0.0
83834.0,0.0
83835.0,0.0
83836.0,0.0
83837.0,0.0
83838.0,-120.00000000057298
83839.0,-180.00000000256478
83840.0,-119.99999999716238
83841.0,-299.99999999972715
83842.0,-180.00000000256478
83843.0,-120.00000000057298
83844.0,-299.99999999972715
83845.0,-119.99999999716238
83846.0,-180.00000000256478
83847.0,-299.99999999972715
83848.0,-120.00000000057298
83849.0,-119.99999999716238
83850.0,-120.00000000739419
83851.0,-59.99999999517058
83852.0,-3.410605131648481e-09
83853.0,3.410605131648481e-09
83854.0,119.99999999716238
83855.0,0.0
83856.0,-479.9999999988813
83857.0,-479.9999999988813
83858.0,-480.0000000022919
83859.0,-899.9999999991815
83860.0,-420.00000000030013
83861.0,-420.00000000030013
83862.0,-959.9999999977626
83863.0,-420.00000000030013
83864.0,-480.0000000022919
83865.0,-779.9999999986085
83866.0,-299.99999999972715
83867.0,-299.99999999972715
83868.0,-720.0000000000273
83869.0,-420.00000000030013
83870.0,-480.0000000022919
83871.0,-1019.9999999997544
83872.0,-599.9999999994543
83873.0,-659.9999999980355
83874.0,-1019.9999999997544
83875.0,-480.0000000022919
83876.0,-420.00000000030013
83877.0,-1019.9999999997544
83878.0,-599.9999999994543
83879.0,-540.0000000008731
83880.0,-1379.9999999980628
83881.0,-780.0000000020191
83882.0,-720.0000000000273
83883.0,-1379.9999999980628
83884.0,-660.0000000014461
83885.0,-599.9999999994543
83886.0,-1319.9999999994816
83887.0,-720.0000000000273
83888.0,-779.9999999986085
83889.0,-1500.0000000020464
83890.0,-720.0000000000273
83891.0,-779.9999999986085
83892.0,-1319.9999999994816
83893.0,-600.0000000028649
83894.0,-599.9999999994543
83895.0,-1199.9999999989086
83896.0,-599.9999999994543
83897.0,-599.9999999994543
83898.0,-180.00000000256478
83899.0,420.00000000030013
83900.0,479.9999999988813
83901.0,1200.0000000023192
83902.0,780.0000000020191
83903.0,779.9999999951979
83904.0,1320.0000000028922
83905.0,599.9999999994543
83906.0,599.9999999994543
83907.0,-419.9999999968895
83908.0,-900.0000000025921
83909.0,-899.9999999991815
83910.0,-1919.999999998936
83911.0,-1019.9999999997544
83912.0,-1019.9999999997544
83913.0,-1980.0000000009277
83914.0,-899.9999999991815
83915.0,-899.9999999991815
83916.0,-1980.0000000009277
83917.0,-1019.9999999997544
83918.0,-1080.0000000017462
83919.0,179.99999999915417
83920.0,1199.9999999989086
83921.0,1200.0000000057298
83922.0,3059.9999999958527
83923.0,1799.999999998363
83924.0,1800.0000000051841
83925.0,2880.000000000109
83926.0,1019.9999999963438
83927.0,1020.000000003165
83928.0,1319.999999996071
83929.0,359.99999999830834
83930.0,300.00000000654836
83931.0,299.99999999631655
83932.0,3.410605131648481e-09
83933.0,-3.410605131648481e-09
83934.0,-1199.999999995498
83935.0,-1200.0000000023192
83936.0,-1199.9999999989086
83937.0,-2580.000000000382
83938.0,-1319.9999999994816
83939.0,-1319.9999999994816
83940.0,-2160.000000000082
83941.0,-720.0000000000273
83942.0,-780.0000000020191
83943.0,-479.9999999988813
83944.0,299.99999999972715
83945.0,299.99999999972715
83946.0,419.9999999968895
83947.0,120.00000000398359
83948.0,179.99999999574356
83949.0,120.00000000398359
83950.0,0.0
83951.0,0.0
83952.0,-1319.9999999994816
83953.0,-1380.0000000014734
83954.0,-1319.9999999994816
83955.0,-2819.9999999981173
83956.0,-1500.0000000020464
83957.0,-1499.9999999986358
83958.0,-3000.000000000682
83959.0,-1499.9999999986358
83960.0,-1500.0000000020464
83961.0,-3000.000000000682
83962.0,-1499.9999999986358
83963.0,-1440.0000000000546
83964.0,-3059.9999999992633
83965.0,-1500.0000000020464
83966.0,-1559.999999997217
83967.0,-3120.000000001255
83968.0,-1680.0000000012005
83969.0,-1619.9999999992087
83970.0,-3120.000000001255
83971.0,-1499.9999999986358
83972.0,-1499.9999999986358
83973.0,-3120.000000001255
83974.0,-1680.0000000012005
83975.0,-1619.9999999992087
83976.0,-3300.0000000004093
83977.0,-1679.99999999779
83978.0,-1680.0000000012005
83979.0,-3179.9999999998363
83980.0,-1440.0000000000546
83981.0,-1499.9999999986358
83982.0,-3179.9999999998363
83983.0,-1620.0000000026193
83984.0,-1619.9999999992087
83985.0,-3300.0000000004093
83986.0,-1679.99999999779
83987.0,-1680.0000000012005
83988.0,-3179.9999999998363
83989.0,-1500.0000000020464
83990.0,-1499.9999999986358
83991.0,-3120.000000001255
83992.0,-1619.9999999992087
83993.0,-1679.99999999779
83994.0,-3120.000000001255
83995.0,-1500.0000000020464
83996.0,-1499.9999999986358
83997.0,-3300.0000000004093
83998.0,-1799.999999998363
83999.0,-1800.0000000017735
84000.0,-3479.9999999995634
84001.0,-1619.9999999992087
84002.0,-1680.0000000012005
84003.0,-2939.9999999986903
84004.0,-1380.0000000014734
84005.0,-1319.9999999994816
84006.0,-3000.000000000682
84007.0,-1679.99999999779
84008.0,-1620.0000000026193
84009.0,-2219.999999998663
84010.0,-660.0000000014461
84011.0,-599.9999999994543
84012.0,-1679.99999999779
84013.0,-1019.9999999997544
84014.0,-1080.0000000017462
84015.0,-2400.000000001228
84016.0,-1319.9999999994816
84017.0,-1379.9999999980628
84018.0,-2400.000000001228
84019.0,-1079.9999999983356
84020.0,-1019.9999999997544
84021.0,-2580.000000000382
84022.0,-1500.0000000020464
84023.0,-1440.0000000000546
84024.0,-3479.9999999995634
84025.0,-1919.999999998936
84026.0,-1919.999999998936
84027.0,-3120.000000001255
84028.0,-1199.9999999989086
84029.0,-1200.0000000023192
84030.0,-2759.999999999536
84031.0,-1499.9999999986358
84032.0,-1500.0000000020464
84033.0,-3779.9999999992906
84034.0,-2219.999999998663
84035.0,-2220.0000000020736
84036.0,-4499.999999999318
84037.0,-2219.999999998663
84038.0,-2280.000000000655
84039.0,-4499.999999999318
84040.0,-2280.000000000655
84041.0,-2219.999999998663
84042.0,-4860.000000001037
84043.0,-2520.000000001801
84044.0,-2580.000000000382
84045.0,-4019.999999997026
84046.0,-1500.0000000020464
84047.0,-1499.9999999986358
84048.0,-2700.000000000955
84049.0,-1199.9999999989086
84050.0,-1200.0000000023192
84051.0,-3600.0000000001364
84052.0,-2399.999999997817
84053.0,-2400.000000001228
84054.0,-4799.999999999045
84055.0,-2400.000000001228
84056.0,-2399.999999997817
84057.0,-4199.999999999591
84058.0,-1800.0000000017735
84059.0,-1739.9999999997817
84060.0,-4079.9999999990177
84061.0,-2220.0000000020736
84062.0,-2280.000000000655
84063.0,-4379.999999998745
84064.0,-2099.99999999809
84065.0,-2100.0000000015007
84066.0,-3899.9999999998636
84067.0,-1800.0000000017735
84068.0,-1799.999999998363
84069.0,-4320.000000000164
84070.0,-2519.99999999839
84071.0,-2580.000000000382
84072.0,-4500.0000000027285
84073.0,-1979.999999997517
84074.0,-1920.0000000023465
84075.0,-4379.999999998745
84076.0,-2400.000000001228
84077.0,-2399.999999997817
84078.0,-4799.999999999045
84079.0,-2400.000000001228
84080.0,-2400.000000001228
84081.0,-5099.999999998772
84082.0,-2700.000000000955
84083.0,-2700.000000000955
84084.0,-4320.000000000164
84085.0,-1679.99999999779
84086.0,-1619.9999999992087
84087.0,-3600.0000000001364
84088.0,-1980.0000000009277
84089.0,-1980.0000000009277
84090.0,-3899.9999999998636
84091.0,-1919.999999998936
84092.0,-1919.999999998936
84093.0,-4500.0000000027285
84094.0,-2519.99999999839
84095.0,-2580.000000000382
84096.0,-4919.999999999618
84097.0,-2400.000000001228
84098.0,-2399.999999997817
84099.0,-4980.00000000161
84100.0,-2519.99999999839
84101.0,-2580.000000000382
84102.0,-4800.000000002456
84103.0,-2219.999999998663
84104.0,-2280.000000000655
84105.0,-4679.999999998472
84106.0,-2400.000000001228
84107.0,-2400.000000001228
84108.0,-4619.999999999891
84109.0,-2279.9999999972442
84110.0,-2280.000000000655
84111.0,-3000.000000000682
84112.0,-779.9999999986085
84113.0,-720.0000000000273
84114.0,-1500.0000000020464
84115.0,-720.0000000000273
84116.0,-779.9999999986085
84117.0,-2639.999999998963
84118.0,-1980.0000000009277
84119.0,-1980.0000000009277
84120.0,-3300.0000000004093
84121.0,-1379.9999999980628
84122.0,-1320.0000000028922
84123.0,-3599.999999996726
84124.0,-2280.000000000655
84125.0,-2220.0000000020736
84126.0,-3779.9999999992906
84127.0,-1499.9999999986358
84128.0,-1500.0000000020464
84129.0,-2639.999999998963
84130.0,-1260.0000000009004
84131.0,-1199.9999999989086
84132.0,-3420.0000000009823
84133.0,-2280.000000000655
84134.0,-2219.999999998663
84135.0,-4979.999999998199
84136.0,-2700.000000000955
84137.0,-2700.000000000955
84138.0,-5399.999999998499
84139.0,-2640.000000002374
84140.0,-2699.9999999975444
84141.0,-5700.000000001637
84142.0,-3000.000000000682
84143.0,-3000.000000000682
84144.0,-5819.9999999987995
84145.0,-2880.000000000109
84146.0,-2880.000000000109
84147.0,-5579.9999999976535
84148.0,-2700.000000000955
84149.0,-2700.000000000955
84150.0,-5099.999999998772
84151.0,-2400.000000001228
84152.0,-2400.000000001228
84153.0,-4619.999999999891
84154.0,-2219.999999998663
84155.0,-2219.999999998663
84156.0,-5280.000000001337
84157.0,-3000.000000000682
84158.0,-3000.000000000682
84159.0,-5879.999999997381
84160.0,-2820.000000001528
84161.0,-2819.9999999981173
84162.0,-5700.000000001637
84163.0,-2880.000000000109
84164.0,-2820.000000001528
84165.0,-5399.999999998499
84166.0,-2519.99999999839
84167.0,-2580.000000000382
84168.0,-5400.00000000191
84169.0,-2880.000000000109
84170.0,-2880.000000000109
84171.0,-4499.999999999318
84172.0,-1619.9999999992087
84173.0,-1680.0000000012005
84174.0,-4020.0000000004366
84175.0,-2399.999999997817
84176.0,-2400.000000001228
84177.0,-5399.999999998499
84178.0,-3000.000000000682
84179.0,-3000.000000000682
84180.0,-3720.0000000007094
84181.0,-779.9999999986085
84182.0,-720.0000000000273
84183.0,-1080.0000000017462
84184.0,-299.99999999972715
84185.0,-299.99999999972715
84186.0,-299.99999999972715
84187.0,0.0
84188.0,0.0
84189.0,179.99999999574356
84190.0,120.00000000398359
84191.0,179.99999999574356
84192.0,120.00000000398359
84193.0,0.0
84194.0,0.0
84195.0,0.0
84196.0,0.0
84197.0,0.0
84198.0,-120.00000000057298
84199.0,-179.99999999915417
84200.0,-120.00000000057298
84201.0,-479.9999999988813
84202.0,-299.99999999972715
84203.0,-360.00000000171894
84204.0,-420.00000000030013
84205.0,-179.99999999915417
84206.0,-120.00000000057298
84207.0,-179.99999999915417
84208.0,0.0
84209.0,0.0
84210.0,-120.00000000057298
84211.0,-179.99999999915417
84212.0,-120.00000000057298
84213.0,-1619.9999999992087
84214.0,-1499.9999999986358
84215.0,-1500.0000000020464
84216.0,-4199.999999999591
84217.0,-2700.000000000955
84218.0,-2699.9999999975444
84219.0,-5520.000000002483
84220.0,-2819.9999999981173
84221.0,-2880.000000000109
84222.0,-5580.000000001064
84223.0,-2700.000000000955
84224.0,-2699.9999999975444
84225.0,-5460.000000000491
84226.0,-2700.000000000955
84227.0,-2700.000000000955
84228.0,-5339.999999999918
84229.0,-2699.9999999975444
84230.0,-2700.000000000955
84231.0,-5400.00000000191
84232.0,-2699.9999999975444
84233.0,-2700.000000000955
84234.0,-5219.999999999345
84235.0,-2580.000000000382
84236.0,-2520.000000001801
84237.0,-4559.999999997899
84238.0,-1919.999999998936
84239.0,-1980.0000000009277
84240.0,-3120.0000000046657
84241.0,-1259.9999999974898
84242.0,-1200.0000000023192
84243.0,-2819.9999999981173
84244.0,-1619.9999999992087
84245.0,-1679.99999999779
84246.0,-3120.000000001255
84247.0,-1500.0000000020464
84248.0,-1499.9999999986358
84249.0,-2099.99999999809
84250.0,-600.0000000028649
84251.0,-599.9999999994543
84252.0,-1079.9999999983356
84253.0,-420.00000000030013
84254.0,-480.0000000022919
84255.0,-1080.0000000017462
84256.0,-539.9999999974625
84257.0,-660.0000000014461
84258.0,-600.0000000028649
84259.0,60.0000000054024
84260.0,0.0
84261.0,-299.99999999972715
84262.0,-240.00000000455657
84263.0,-359.99999999830834
84264.0,-900.0000000025921
84265.0,-599.9999999994543
84266.0,-599.9999999926331
84267.0,-2520.000000001801
84268.0,-1980.0000000009277
84269.0,-1919.999999998936
84270.0,-4259.999999998172
84271.0,-2220.0000000020736
84272.0,-2280.000000000655
84273.0,-4799.999999999045
84274.0,-2580.000000000382
84275.0,-2519.99999999839
84276.0,-5100.000000002183
84277.0,-2519.99999999839
84278.0,-2580.000000000382
84279.0,-4919.999999999618
84280.0,-2400.000000001228
84281.0,-2459.999999999809
84282.0,-3839.999999997872
84283.0,-1500.0000000020464
84284.0,-1499.9999999986358
84285.0,-4079.9999999990177
84286.0,-2520.000000001801
84287.0,-2580.000000000382
84288.0,-4919.999999999618
84289.0,-2400.000000001228
84290.0,-2399.999999997817
84291.0,-4320.000000000164
84292.0,-1980.0000000009277
84293.0,-1919.999999998936
84294.0,-3300.0000000004093
84295.0,-1380.0000000014734
84296.0,-1379.9999999980628
84297.0,-2580.000000000382
84298.0,-1199.9999999989086
84299.0,-1200.0000000023192
84300.0,-1499.9999999986358
84301.0,-299.99999999972715
84302.0,-299.99999999972715
84303.0,-420.00000000030013
84304.0,-120.00000000057298
84305.0,-179.99999999915417
84306.0,-299.99999999972715
84307.0,-120.00000000057298
84308.0,-179.99999999915417
84309.0,-540.0000000008731
84310.0,-480.0000000022919
84311.0,-419.9999999968895
84312.0,-900.0000000025921
84313.0,-479.9999999988813
84314.0,-479.9999999988813
84315.0,-1019.9999999997544
84316.0,-600.0000000028649
84317.0,-599.9999999994543
84318.0,-1319.9999999994816
84319.0,-779.9999999986085
84320.0,-780.0000000020191
84321.0,-1679.99999999779
84322.0,-900.0000000025921
84323.0,-899.9999999991815
84324.0,-2399.999999997817
84325.0,-1500.0000000020464
84326.0,-1499.9999999986358
84327.0,-3420.0000000009823
84328.0,-1919.999999998936
84329.0,-1920.0000000023465
84330.0,-3779.9999999992906
84331.0,-1799.999999998363
84332.0,-1800.0000000017735
84333.0,-3899.9999999998636
84334.0,-2099.99999999809
84335.0,-2100.0000000015007
84336.0,-4140.0000000010095
84337.0,-2160.000000000082
84338.0,-2099.99999999809
84339.0,-4199.999999999591
84340.0,-2100.0000000015007
84341.0,-2099.99999999809
84342.0,-4200.000000003001
84343.0,-2099.99999999809
84344.0,-2100.0000000015007
84345.0,-4020.0000000004366
84346.0,-1979.999999997517
84347.0,-1920.0000000023465
84348.0,-4079.9999999990177
84349.0,-2099.99999999809
84350.0,-2160.000000000082
84351.0,-4020.0000000004366
84352.0,-1920.0000000023465
84353.0,-1919.999999998936
84354.0,-3899.9999999998636
84355.0,-1980.0000000009277
84356.0,-1979.999999997517
84357.0,-3899.9999999998636
84358.0,-1920.0000000023465
84359.0,-1919.999999998936
84360.0,-3899.9999999998636
84361.0,-1980.0000000009277
84362.0,-1980.0000000009277
84363.0,-3839.999999997872
84364.0,-1980.0000000009277
84365.0,-1919.999999998936
84366.0,-3720.0000000007094
84367.0,-1860.0000000003547
84368.0,-1799.999999998363
84369.0,-2880.000000000109
84370.0,-1019.9999999997544
84371.0,-1080.0000000017462
84372.0,-3120.000000001255
84373.0,-2099.99999999809
84374.0,-2100.0000000015007
84375.0,-4020.0000000004366
84376.0,-1979.999999997517
84377.0,-1920.0000000023465
84378.0,-3179.9999999998363
84379.0,-1199.9999999989086
84380.0,-1199.9999999989086
84381.0,-2400.000000001228
84382.0,-1199.9999999989086
84383.0,-1200.0000000023192
84384.0,-1799.999999998363
84385.0,-599.9999999994543
84386.0,-599.9999999994543
84387.0,-2400.000000001228
84388.0,-1799.999999998363
84389.0,-1800.0000000017735
84390.0,-3600.0000000001364
84391.0,-1799.999999998363
84392.0,-1800.0000000017735
84393.0,-3420.0000000009823
84394.0,-1679.99999999779
84395.0,-1680.0000000012005
84396.0,-3300.0000000004093
84397.0,-1679.99999999779
84398.0,-1620.0000000026193
84399.0,-2819.9999999981173
84400.0,-1199.9999999989086
84401.0,-1200.0000000023192
84402.0,-1379.9999999980628
84403.0,-120.00000000057298
84404.0,-179.99999999915417
84405.0,-3.410605131648481e-09
84406.0,180.00000000256478
84407.0,239.99999999773536
84408.0,839.9999999971897
84409.0,780.0000000020191
84410.0,720.0000000034379
84411.0,1079.9999999983356
84412.0,299.99999999290594
84413.0,300.00000000654836
84414.0,539.9999999974625
84415.0,120.00000000398359
84416.0,119.99999999716238
84417.0,1379.9999999980628
84418.0,1199.9999999989086
84419.0,1199.9999999989086
84420.0,1140.000000003738
84421.0,-3.410605131648481e-09
84422.0,-59.99999999517058
84423.0,-180.00000000256478
84424.0,-180.00000000256478
84425.0,-119.99999999716238
84426.0,-420.00000000030013
84427.0,-300.00000000313776
84428.0,-299.99999999972715
84429.0,299.99999999972715
84430.0,660.0000000048567
84431.0,599.9999999994543
84432.0,480.0000000022919
84433.0,-180.00000000256478
84434.0,-119.99999999716238
84435.0,-480.00000000570253
84436.0,-299.99999999631655
84437.0,-360.00000000512955
84438.0,6.821210263296962e-09
84439.0,239.99999999773536
84440.0,360.00000000171894
84441.0,-3.410605131648481e-09
84442.0,-299.99999999972715
84443.0,-299.99999999972715
84444.0,-599.9999999994543
84445.0,-299.99999999972715
84446.0,-299.99999999972715
84447.0,-419.9999999968895
84448.0,-180.00000000256478
84449.0,-239.99999999773536
84450.0,-240.00000000455657
84451.0,-179.99999999915417
84452.0,-120.00000000057298
84453.0,-479.9999999988813
84454.0,-299.99999999972715
84455.0,-240.00000000114596
84456.0,-599.9999999994543
84457.0,-299.99999999972715
84458.0,-299.99999999972715
84459.0,-1080.0000000017462
84460.0,-720.0000000000273
84461.0,-779.9999999986085
84462.0,-1500.0000000020464
84463.0,-720.0000000000273
84464.0,-720.0000000000273
84465.0,-1679.99999999779
84466.0,-900.0000000025921
84467.0,-899.9999999991815
84468.0,-1499.9999999986358
84469.0,-660.0000000014461
84470.0,-599.9999999994543
84471.0,-1319.9999999994816
84472.0,-720.0000000000273
84473.0,-779.9999999986085
84474.0,-1500.0000000020464
84475.0,-720.0000000000273
84476.0,-779.9999999986085
84477.0,-1500.0000000020464
84478.0,-720.0000000000273
84479.0,-720.0000000000273
84480.0,-1379.9999999980628
84481.0,-599.9999999994543
84482.0,-600.0000000028649
84483.0,-1379.9999999980628
84484.0,-720.0000000000273
84485.0,-720.0000000000273
84486.0,-1380.0000000014734
84487.0,-599.9999999994543
84488.0,-599.9999999994543
84489.0,-1079.9999999983356
84490.0,-420.00000000030013
84491.0,-420.00000000030013
84492.0,-900.0000000025921
84493.0,-479.9999999988813
84494.0,-479.9999999988813
84495.0,-1080.0000000017462
84496.0,-539.9999999974625
84497.0,-960.0000000011732
84498.0,-360.00000000171894
84499.0,-359.99999999830834
84500.0,-360.00000000171894
84501.0,-779.9999999986085
84502.0,-479.9999999988813
84503.0,-480.0000000022919
84504.0,-299.99999999972715
84505.0,179.99999999915417
84506.0,180.00000000597538
84507.0,1199.999999995498
84508.0,1020.000000003165
84509.0,1079.999999994925
84510.0,720.0000000034379
84511.0,-299.99999999972715
84512.0,-299.99999999972715
84513.0,-420.00000000030013
84514.0,-179.99999999915417
84515.0,-120.00000000057298
84516.0,-299.99999999972715
84517.0,-179.99999999915417
84518.0,-120.00000000057298
84519.0,1019.9999999997544
84520.0,1199.9999999989086
84521.0,1199.9999999989086
84522.0,2100.0000000049113
84523.0,899.9999999991815
84524.0,899.9999999991815
84525.0,899.9999999991815
84526.0,0.0
84527.0,0.0
84528.0,180.00000000256478
84529.0,119.99999999716238
84530.0,180.00000000256478
84531.0,119.99999999716238
84532.0,0.0
84533.0,0.0
84534.0,180.00000000256478
84535.0,119.99999999716238
84536.0,120.00000000398359
84537.0,299.99999999972715
84538.0,179.99999999574356
84539.0,120.00000000398359
84540.0,359.99999999830834
84541.0,119.99999999716238
84542.0,180.00000000256478
84543.0,480.0000000022919
84544.0,299.99999999972715
84545.0,299.99999999972715
84546.0,419.9999999968895
84547.0,180.00000000256478
84548.0,119.99999999716238
84549.0,299.99999999972715
84550.0,120.00000000398359
84551.0,179.99999999574356
84552.0,420.00000000371074
84553.0,299.99999999972715
84554.0,299.99999999972715
84555.0,1619.9999999957981
84556.0,1380.0000000014734
84557.0,1320.0000000028922
84558.0,2699.9999999975444
84559.0,1380.0000000014734
84560.0,1319.999999996071
84561.0,1980.0000000009277
84562.0,599.9999999994543
84563.0,600.0000000062755
84564.0,1559.999999997217
84565.0,899.9999999991815
84566.0,899.9999999991815
84567.0,1620.0000000026193
84568.0,779.9999999951979
84569.0,720.0000000034379
84570.0,1499.9999999986358
84571.0,720.0000000034379
84572.0,779.9999999951979
84573.0,1800.0000000051841
84574.0,1079.999999994925
84575.0,1020.000000003165
84576.0,1499.9999999986358
84577.0,480.0000000022919
84578.0,419.9999999968895
84579.0,899.9999999991815
84580.0,420.00000000371074
84581.0,419.9999999968895
84582.0,780.0000000020191
84583.0,299.99999999972715
84584.0,359.99999999830834
84585.0,599.9999999994543
84586.0,299.99999999972715
84587.0,299.99999999972715
84588.0,720.0000000034379
84589.0,419.9999999968895
84590.0,480.0000000022919
84591.0,720.0000000034379
84592.0,359.99999999830834
84593.0,299.99999999972715
84594.0,780.0000000020191
84595.0,419.9999999968895
84596.0,419.9999999968895
84597.0,780.0000000020191
84598.0,299.99999999972715
84599.0,240.00000000114596
84600.0,780.0000000020191
84601.0,419.9999999968895
84602.0,420.00000000371074
